library_id,citation,type,title_id,version_id,jurisdiction,topic,source,url,when_scraped,last_successful_scrape,status,error,source_status,content_format,government_register_url,content_url
100000180,Trustee Act 1893,primary_legislation,reprint:REPT013,austlii:sha256:e9335b4dcfc0a97eea082fb16606a2f9fc08467a5ba4e3c3177d57fe97de4755,northern_territory,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nt/consol_act/ta1893asciooadtbfbtg671/,,,,,InForce,text,https://legislation.nt.gov.au/en/Legislation/TRUSTEE-ACT-1893,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nt/consol_act/ta1893asciooadtbfbtg671.txt
100000181,Trustee Act 1898,primary_legislation,fmt:v4|2024-07-18,austlii:sha256:c3becb98e6fb73d712368abbcec46b024cb3757f3f2efb47d777f95fa51c1e1b,tasmania,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/ta1898122/,,,,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-1898-034,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/ta1898122.txt
100000182,Trustee Act 1925,primary_legislation,R22|2023-12-12,austlii:sha256:8f94a95c9ed0fa085b67858e78d0786415c3eaf052858aa0ed50127b2bf03fc9,australian_capital_territory,other,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/ta1925122/,,,,,InForce,text,https://www.legislation.act.gov.au/a/1925-14/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/act/consol_act/ta1925122.txt
100000183,Trustee Act 1925,primary_legislation,fmt:v2|2020-09-28,austlii:sha256:0cc2d173f4ad8e7c961f61bcc616de9b9c7a2610f7a3b1bd20155b776755e55a,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/ta1925122/,,,,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1925-014,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/ta1925122.txt
100000184,Trustee Act 1936,primary_legislation,fmt:v2|2024-12-31,sha256:734329f2b348fe7519014d5fbdb10632b1da6cfc4a7b6cfb4ea709c6e7cf3376,south_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_act/ta1936122/,,,,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/a/trustee%20act%201936,https://www.legislation.sa.gov.au/lz?path=/c/a/trustee%20act%201936
100000185,Trustee Act 1958,primary_legislation,127,austlii:sha256:0662745fe538e056e3a4de096efb04cfd98dd5a63ce44aaf2c12412b2ef24fbd,victoria,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/ta1958122/,,,,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/trustee-act-1958/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/ta1958122.txt
100000186,Trustee Companies Act 1947,primary_legislation,R14|2015-10-14,sha256:646a03686796a5d299e5a566801d460160d153568a9eab11a2265a5b5b26a989,australian_capital_territory,other,classic_austlii,https://classic.austlii.edu.au/au/legis/act/consol_act/tca1947208/,,,,,InForce,text,https://www.legislation.act.gov.au/a/1947-15/,https://www.legislation.act.gov.au/a/1947-15/
100000187,Trustee Companies Act 1953,primary_legislation,fmt:v4|2018-12-10,austlii:sha256:d09877faeba8929a49f34d2c634da148d1ef24dc659acd9da891266178b0c7d8,tasmania,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/tas/consol_act/tca1953208/,,,,,InForce,text,https://www.legislation.tas.gov.au/view/html/inforce/current/act-1953-072,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/tas/consol_act/tca1953208.txt
100000188,Trustee Companies Act 1964,primary_legislation,fmt:v2|2012-07-06,austlii:sha256:2e589ce6116a68c9367666a0d328db8802644af6d45a51c6b0bbdf5c86984652,new_south_wales,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/nsw/consol_act/tca1964208/,,,,,InForce,text,https://legislation.nsw.gov.au/view/html/inforce/current/act-1964-006,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/nsw/consol_act/tca1964208.txt
100000189,Trustee Companies Act 1968,primary_legislation,sha256:dca3acb2e08477847da32c3a908c03433ff4ad540c833adfae753c3d383872ed,austlii:sha256:a5ddceef5c29c061fff42ef6c5efa490c7356196bb80adb709193b6f8b90f57f,queensland,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/qld/consol_act/tca1968208/,,,,,InForce,text,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1968-056,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/qld/consol_act/tca1968208.txt
100000190,Trustee Companies Act 1984,primary_legislation,63,austlii:sha256:404567f57be6e4120bb93c3c827069384f60b5614caa64fa9cda01493290c98b,victoria,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/vic/consol_act/tca1984208/,,,,,InForce,text,https://www.legislation.vic.gov.au/in-force/acts/trustee-companies-act-1984/,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/vic/consol_act/tca1984208.txt
100000191,Trustee Companies Act 1987,primary_legislation,fmt:v2|currency_start:2012-03-02|suffix:04-a0-06,austlii:sha256:be7c46f912c2141832cee3517103c24c129159f43ec0e7485f77f4eed8979ae6,western_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/tca1987208/,,,,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a832.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/tca1987208.txt
100000192,Trustee Companies Act 1988,primary_legislation,fmt:v2|2012-11-21,sha256:f5284ee0bde476c07b3e0fba0eed56bf29260f6c4673b751bab579fd26f1e1dc,south_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/sa/consol_act/tca1988208/,,,,,InForce,text,https://www.legislation.sa.gov.au/lz?path=/c/a/trustee%20companies%20act%201988,https://www.legislation.sa.gov.au/lz?path=/c/a/trustee%20companies%20act%201988
100000193,Trustees Act 1962,primary_legislation,fmt:v2|currency_start:2013-01-16|suffix:05-b0-05,austlii:sha256:e374ce1ffba7966d8fd73c948640963ba988eb2f4688eb5f04fd9caa18be9f46,western_australia,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/wa/consol_act/ta1962140/,,,,,InForce,text,https://www.legislation.wa.gov.au/legislation/statutes.nsf/law_a834.html&view=consolidated,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/wa/consol_act/ta1962140.txt
100000194,Trusts Act 1973,primary_legislation,sha256:2455e5ed0b8513c16296b78c2c20613b2ea03c5e909fd0701c3d2b28a9479669,austlii:sha256:dd2e47b3421927039c0915b63652f9e80cf58a22355c083d09b3fed5a77f795b,queensland,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/qld/consol_act/ta1973132/,,,,,InForce,text,https://www.legislation.qld.gov.au/view/html/inforce/current/act-1973-024,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/qld/consol_act/ta1973132.txt
100000195,Venture Capital Act 2002,primary_legislation,C2004A03363,austlii:sha256:f984030033638f95c7fdc34b901a5586dff52c883e61b5335562771703d1a64d,commonwealth,Other,classic_austlii,https://classic.austlii.edu.au/au/legis/cth/consol_act/vca2002174/,,,,,InForce,text,,https://classic.austlii.edu.au/cgi-bin/download.cgi/cgi-bin/download.cgi/download/au/legis/cth/consol_act/vca2002174.txt
